2014,5,r,148.89
2014,5,r,27.10
2014,5,r,-7.58
2014,5,r,28.16
2014,5,f,0.81
2014,5,f,2.93
2014,5,f,2.81
2014,5,r,1.92
2014,5,r,274.59
2014,5,f,6.17
2014,5,f,3.15
2014,5,f,4.99
2014,5,f,6.94
2014,5,r,32.84
2014,5,f,4.33
2014,5,f,1.36
2014,5,f,6.45
2014,5,f,1.07
2014,5,r,93.42
2014,5,f,43.15
2014,5,f,16.81
2014,5,f,2.95
2014,4,r,-17.35
2014,4,r,-9.81
2014,4,r,10.00
2014,4,f,4.27
2014,4,f,4.77
2014,4,g,15.00
2014,4,r,10.00
2014,4,r,23.40
2014,4,g,15.07
2014,4,g,4.40
2014,4,f,7.54
2014,4,r,30.00
2014,4,f,9.00
2014,4,r,11.77
2014,4,f,17.43
2014,4,f,6.00
2014,4,f,24.82
2014,4,f,40.00
2014,4,f,22.34
2014,4,r,10.00
2014,4,g,10.03
2014,4,f,10.75
2014,4,r,61.04
2014,4,f,7.57
2014,4,g,2.70
2014,4,g,20.01
2014,4,g,8.68
2014,4,f,4.37
2014,4,f,57.49
2014,4,f,8.70
2014,4,r,25.80
2014,4,f,5.32
2014,4,f,1.94
2014,4,f,7.28
2014,4,f,5.55
2014,4,r,32.37
2014,4,f,3.07
2014,4,g,23.45
2014,4,g,15.65
2014,4,f,42.29
2014,4,r,19.99
2014,4,r,11.99
2014,4,r,0.55
2014,4,f,7.00
2014,4,f,4.12
2014,4,r,40.00
2014,4,f,49.54
2014,4,r,72.58
2014,4,h,398.00
2014,4,r,32.25
2014,4,r,-57.73
2014,4,r,387.20
2014,4,r,59.87
2014,4,r,-28.98
2014,3,f,10.00
2014,3,f,12.68
2014,3,f,9.29
2014,3,f,7.37
2014,3,f,3.19
2014,3,f,4.54
2014,3,g,6.02
2014,3,g,38.67
2014,3,f,20.45
2014,3,r,45.19
2014,3,f,5.48
2014,3,f,1.09
2014,3,f,7.10
2014,3,f,49.86
2014,3,f,6.61
2014,3,g,16.87
2014,3,r,10.00
2014,3,f,11.02
2014,3,f,4.33
2014,3,f,4.15
2014,3,f,5.39
2014,3,g,25.00
2014,3,f,6.23
2014,3,r,109.45
2014,3,f,1.10
2014,3,f,7.28
2014,3,f,17.17
2014,3,g,12.01
2014,3,f,60.62
2014,3,f,5.20
2014,3,f,18.00
2014,3,f,5.03
2014,3,f,2.00
2014,3,f,12.40
2014,3,h,398.00
2014,3,r,147.02
2014,3,r,-10.89
2014,3,r,57.46
2014,3,r,43.39
2014,3,r,59.65
2014,3,r,-1.53
2014,3,r,32.93
2014,3,f,43.74
2014,2,r,-22.07
2014,2,g,31.32
2014,2,f,3.30
2014,2,r,9.23
2014,2,r,5.66
2014,2,f,2.64
2014,2,r,2.84
2014,2,r,9.99
2014,2,g,10.00
2014,2,r,32.00
2014,2,r,23.99
2014,2,r,44.13
2014,2,f,26.92
2014,2,r,31.65
2014,2,g,12.70
2014,2,f,15.09
2014,2,r,10.00
2014,2,f,5.85
2014,2,f,9.71
2014,2,f,3.82
2014,2,f,12.69
2014,2,f,69.21
2014,2,r,1.24
2014,2,r,27.90
2014,2,r,2.73
2014,2,f,1.25
2014,2,f,19.42
2014,2,f,35.94
2014,2,r,5.75
2014,2,f,29.71
2014,2,f,15.98
2014,2,f,6.84
2014,2,h,398.00
2014,2,r,74.08
2014,2,f,3.40
2014,2,f,15.00
2014,2,f,72.82
2014,2,r,107.46
2014,2,f,12.17
2014,1,g,-21.00
2014,1,g,-21.00
2014,1,r,-38.86
2014,1,r,-25.28
2014,1,r,-11.91
2014,1,f,10.58
2014,1,r,32.15
2014,1,g,21.00
2014,1,g,21.00
2014,1,f,6.84
2014,1,f,9.25
2014,1,r,15.63
2014,1,f,2.34
2014,1,g,1.83
2014,1,f,2.16
2014,1,f,51.40
2014,1,r,10.00
2014,1,r,10.50
2014,1,r,5.50
2014,1,f,23.82
2014,1,f,4.50
2014,1,r,22.41
2014,1,f,2.17
2014,1,f,16.80
2014,1,f,26.28
2014,1,f,30.00
2014,1,g,6.80
2014,1,g,15.02
2014,1,f,12.26
2014,1,f,23.90
2014,1,f,8.12
2014,1,g,25.01
2014,1,f,3.82
2014,1,f,4.10
2014,1,f,61.12
2014,1,r,4.30
2014,1,f,39.43
2014,1,r,7.25
2014,1,f,6.88
2014,1,f,1.85
2014,1,h,398.00
2014,1,r,71.92
2014,1,f,7.23
2014,1,f,4.54
2014,1,r,-13.03
2014,1,r,-28.06
2014,1,r,24.81
2014,1,r,10.78
2014,1,r,-16.18
2014,1,r,10.79
2013,12,f,-2.02
2013,12,r,-6.41
2013,12,r,-9.99
2013,12,r,24.27
2013,12,f,4.46
2013,12,f,3.44
2013,12,g,15.10
2013,12,f,7.65
2013,12,r,9.22
2013,12,r,5.97
2013,12,f,32.00
2013,12,f,3.40
2013,12,f,5.65
2013,12,r,1.49
2013,12,r,30.00
2013,12,f,11.37
2013,12,g,27.65
2013,12,f,5.02
2013,12,g,7.00
2013,12,g,15.00
2013,12,r,35.85
2013,12,f,5.01
2013,12,r,8.15
2013,12,f,4.36
2013,12,r,10.75
2013,12,r,70.50
2013,12,f,10.00
2013,12,f,15.11
2013,12,f,26.98
2013,12,r,9.71
2013,12,r,18.88
2013,12,f,6.46
2013,12,g,21.11
2013,12,r,1.62
2013,12,r,41.53
2013,12,r,10.00
2013,12,r,19.00
2013,12,f,23.07
2013,12,h,398.00
2014,12,r,-24.99
2014,12,r,52.89
2014,12,r,56.14
2014,12,r,-37.78
2014,12,r,10.80
2014,12,r,11.72
2013,11,r,-16.31
2013,11,r,-19.01
2013,11,r,24.10
2013,11,r,35.74
2013,11,r,2.62
2013,11,g,120.90
2013,11,r,10.00
2013,11,f,6.05
2013,11,f,4.53
2013,11,f,8.84
2013,11,f,2.39
2013,11,r,5.93
2013,11,f,3.28
2013,11,f,14.14
2013,11,f,9.70
2013,11,f,81.04
2013,11,f,3.52
2013,11,r,4.57
2013,11,g,15.01
2013,11,f,2.51
2013,11,r,18.27
2013,11,f,6.00
2013,11,r,28.24
2013,11,f,6.71
2013,11,f,20.00
2013,11,f,34.49
2013,11,g,36.56
2013,11,r,45.17
2013,11,f,27.68
2013,11,f,3.23
2013,11,g,33.04
2013,11,f,21.21
2013,11,f,10.50
2013,11,f,10.00
2013,11,r,15.66
2013,11,r,6.95
2013,11,r,24.00
2013,11,r,10.00
2013,11,f,8.84
2013,11,f,18.45
2013,11,h,398.00
